"X","goal","keyword","pattern","weight","color"
2625,10,"racism","\b(\d*)racism(\d*)\b",2.56,"#DD1367"
2626,10,"inequities","\b(\d*)inequities(\d*)\b",2.47,"#DD1367"
2627,10,"remittances","\b(\d*)remittances(\d*)\b",2.11,"#DD1367"
2628,10,"disparity","\b(\d*)disparity(\d*)\b",2,"#DD1367"
2629,10,"deportees","\b(\d*)deportees(\d*)\b",1.94,"#DD1367"
2630,10,"illegal migrants","\b(\d*)illegal migrants(\d*)\b",1.86,"#DD1367"
2631,10,"citizenship","\b(\d*)citizenship(\d*)\b",1.77,"#DD1367"
2632,10,"deportations","\b(\d*)deportations(\d*)\b",1.77,"#DD1367"
2633,10,"equality","\b(\d*)equality(\d*)\b",1.77,"#DD1367"
2634,10,"segregation","\b(\d*)segregation(\d*)\b",1.73,"#DD1367"
2635,10,"injustice","\b(\d*)injustice(\d*)\b",1.71,"#DD1367"
2636,10,"immigrate","\b(\d*)immigrate(\d*)\b",1.68,"#DD1367"
2637,10,"minorities","\b(\d*)minorities(\d*)\b",1.68,"#DD1367"
2638,10,"gender","\b(\d*)gender(\d*)\b",1.68,"#DD1367"
2639,10,"illegal immigrant","\b(\d*)illegal immigrant(\d*)\b",1.59,"#DD1367"
2640,10,"deported","\b(\d*)deported(\d*)\b",1.59,"#DD1367"
2641,10,"asylum seeker","\b(\d*)asylum seeker(\d*)\b",1.59,"#DD1367"
2642,10,"poverty","\b(\d*)poverty(\d*)\b",1.59,"#DD1367"
2643,10,"undocumented immigrants","\b(\d*)undocumented immigrants(\d*)\b",1.5,"#DD1367"
2644,10,"inequity","\b(\d*)inequity(\d*)\b",1.49,"#DD1367"
2645,10,"illegals","\b(\d*)illegals(\d*)\b",1.41,"#DD1367"
2646,10,"immigration reform","\b(\d*)immigration reform(\d*)\b",1.41,"#DD1367"
2647,10,"emigration","\b(\d*)emigration(\d*)\b",1.39,"#DD1367"
2648,10,"undocumented workers","\b(\d*)undocumented workers(\d*)\b",1.33,"#DD1367"
2649,10,"illegal aliens","\b(\d*)illegal aliens(\d*)\b",1.33,"#DD1367"
2650,10,"illegal alien","\b(\d*)illegal alien(\d*)\b",1.33,"#DD1367"
2651,10,"deport","\b(\d*)deport(\d*)\b",1.33,"#DD1367"
2652,10,"emigrants","\b(\d*)emigrants(\d*)\b",1.24,"#DD1367"
2653,10,"deportation","\b(\d*)deportation(\d*)\b",1.24,"#DD1367"
2654,10,"deporting","\b(\d*)deporting(\d*)\b",1.24,"#DD1367"
2655,10,"refugee status","\b(\d*)refugee status(\d*)\b",1.24,"#DD1367"
2656,10,"detention","\b(\d*)detention(\d*)\b",1.15,"#DD1367"
2657,10,"granted asylum","\b(\d*)granted asylum(\d*)\b",1.15,"#DD1367"
2658,10,"injustices","\b(\d*)injustices(\d*)\b",1.15,"#DD1367"
2659,10,"racial prejudice","\b(\d*)racial prejudice(\d*)\b",1.15,"#DD1367"
2660,10,"foreigners","\b(\d*)foreigners(\d*)\b",1.06,"#DD1367"
2661,10,"illegal immigration","\b(\d*)illegal immigration(\d*)\b",1.06,"#DD1367"
2662,10,"blacks","\b(\d*)blacks(\d*)\b",1.06,"#DD1367"
2663,10,"permanent residency","\b(\d*)permanent residency(\d*)\b",1.06,"#DD1367"
2664,10,"racial segregation","\b(\d*)racial segregation(\d*)\b",1.06,"#DD1367"
2665,10,"gender discrimination","\b(\d*)gender discrimination(\d*)\b",1.06,"#DD1367"
2666,10,"sexism","\b(\d*)sexism(\d*)\b",1.06,"#DD1367"
2667,10,"resettlement","\b(\d*)resettlement(\d*)\b",1.06,"#DD1367"
2668,10,"civil rights","\b(\d*)civil rights(\d*)\b",1.06,"#DD1367"
2669,10,"prejudice","\b(\d*)prejudice(\d*)\b",1.06,"#DD1367"
2670,10,"persecution","\b(\d*)persecution(\d*)\b",1.06,"#DD1367"
2671,10,"bank","\b(\d*)bank(\d*)\b",1,"#DD1367"
2672,10,"mexicans","\b(\d*)mexicans(\d*)\b",0.97,"#DD1367"
2673,10,"detainees","\b(\d*)detainees(\d*)\b",0.97,"#DD1367"
2674,10,"visas","\b(\d*)visas(\d*)\b",0.97,"#DD1367"
2675,10,"amnesty","\b(\d*)amnesty(\d*)\b",0.97,"#DD1367"
2676,10,"unequal","\b(\d*)unequal(\d*)\b",0.97,"#DD1367"
2677,10,"marginalization","\b(\d*)marginalization(\d*)\b",0.97,"#DD1367"
2678,10,"unfairness","\b(\d*)unfairness(\d*)\b",0.97,"#DD1367"
2679,10,"gender bias","\b(\d*)gender bias(\d*)\b",0.97,"#DD1367"
2680,10,"resettle","\b(\d*)resettle(\d*)\b",0.97,"#DD1367"
2681,10,"bigotry","\b(\d*)bigotry(\d*)\b",0.97,"#DD1367"
2682,10,"racial bias","\b(\d*)racial bias(\d*)\b",0.97,"#DD1367"
2683,10,"prisoners","\b(\d*)prisoners(\d*)\b",0.88,"#DD1367"
2684,10,"farmworkers","\b(\d*)farmworkers(\d*)\b",0.88,"#DD1367"
2685,10,"laborers","\b(\d*)laborers(\d*)\b",0.88,"#DD1367"
2686,10,"racial profiling","\b(\d*)racial profiling(\d*)\b",0.88,"#DD1367"
2687,10,"population","\b(\d*)population(\d*)\b",0.88,"#DD1367"
2688,10,"deprivation","\b(\d*)deprivation(\d*)\b",0.88,"#DD1367"
2689,10,"underdevelopment","\b(\d*)underdevelopment(\d*)\b",0.88,"#DD1367"
2690,10,"displaced persons","\b(\d*)displaced persons(\d*)\b",0.88,"#DD1367"
2691,10,"refugees fleeing","\b(\d*)refugees fleeing(\d*)\b",0.88,"#DD1367"
2692,10,"homophobia","\b(\d*)homophobia(\d*)\b",0.88,"#DD1367"
2693,10,"bullying","\b(\d*)bullying(\d*)\b",0.88,"#DD1367"
2694,10,"discriminatory","\b(\d*)discriminatory(\d*)\b",0.88,"#DD1367"
2695,10,"banking","\b(\d*)banking(\d*)\b",0.85,"#DD1367"
2696,10,"socioeconomic","\b(\d*)socioeconomic(\d*)\b",0.81,"#DD1367"
2697,10,"bangladeshis","\b(\d*)bangladeshis(\d*)\b",0.8,"#DD1367"
2698,10,"emigrate","\b(\d*)emigrate(\d*)\b",0.8,"#DD1367"
2699,10,"visa","\b(\d*)visa(\d*)\b",0.8,"#DD1367"
2700,10,"human rights","\b(\d*)human rights(\d*)\b",0.8,"#DD1367"
2701,10,"gender equality","\b(\d*)gender equality(\d*)\b",0.8,"#DD1367"
2702,10,"oppression","\b(\d*)oppression(\d*)\b",0.8,"#DD1367"
2703,10,"bias","\b(\d*)bias(\d*)\b",0.8,"#DD1367"
2704,10,"latinos","\b(\d*)latinos(\d*)\b",0.71,"#DD1367"
2705,10,"criminals","\b(\d*)criminals(\d*)\b",0.71,"#DD1367"
2706,10,"evacuees","\b(\d*)evacuees(\d*)\b",0.71,"#DD1367"
2707,10,"smugglers","\b(\d*)smugglers(\d*)\b",0.71,"#DD1367"
2708,10,"human trafficking","\b(\d*)human trafficking(\d*)\b",0.71,"#DD1367"
2709,10,"expatriates","\b(\d*)expatriates(\d*)\b",0.71,"#DD1367"
2710,10,"refugee camps","\b(\d*)refugee camps(\d*)\b",0.71,"#DD1367"
2711,10,"inequitable","\b(\d*)inequitable(\d*)\b",0.71,"#DD1367"
2712,10,"backwardness","\b(\d*)backwardness(\d*)\b",0.71,"#DD1367"
2713,10,"racial divide","\b(\d*)racial divide(\d*)\b",0.71,"#DD1367"
2714,10,"disenfranchisement","\b(\d*)disenfranchisement(\d*)\b",0.71,"#DD1367"
2715,10,"genocide","\b(\d*)genocide(\d*)\b",0.71,"#DD1367"
2716,10,"sudanese refugees","\b(\d*)sudanese refugees(\d*)\b",0.71,"#DD1367"
2717,10,"resettled","\b(\d*)resettled(\d*)\b",0.71,"#DD1367"
2718,10,"internally displaced persons","\b(\d*)internally displaced persons(\d*)\b",0.71,"#DD1367"
2719,10,"racist","\b(\d*)racist(\d*)\b",0.71,"#DD1367"
2720,10,"hatred","\b(\d*)hatred(\d*)\b",0.71,"#DD1367"
2721,10,"slavery","\b(\d*)slavery(\d*)\b",0.71,"#DD1367"
2722,10,"diversity","\b(\d*)diversity(\d*)\b",0.71,"#DD1367"
2723,10,"apartheid","\b(\d*)apartheid(\d*)\b",0.71,"#DD1367"
2724,10,"racial equality","\b(\d*)racial equality(\d*)\b",0.71,"#DD1367"
2725,10,"lender","\b(\d*)lender(\d*)\b",0.71,"#DD1367"
2726,10,"lending","\b(\d*)lending(\d*)\b",0.71,"#DD1367"
2727,10,"mortgage","\b(\d*)mortgage(\d*)\b",0.71,"#DD1367"
2728,10,"banks","\b(\d*)banks(\d*)\b",0.69,"#DD1367"
2729,10,"equal","\b(\d*)equal(\d*)\b",0.66,"#DD1367"
2730,10,"financial","\b(\d*)financial(\d*)\b",0.66,"#DD1367"
2731,10,"medicaid","\b(\d*)medicaid(\d*)\b",0.64,"#DD1367"
2732,10,"hispanics","\b(\d*)hispanics(\d*)\b",0.62,"#DD1367"
2733,10,"families","\b(\d*)families(\d*)\b",0.62,"#DD1367"
2734,10,"gays","\b(\d*)gays(\d*)\b",0.62,"#DD1367"
2735,10,"homelands","\b(\d*)homelands(\d*)\b",0.62,"#DD1367"
2736,10,"immigrating","\b(\d*)immigrating(\d*)\b",0.62,"#DD1367"
2737,10,"uninsured","\b(\d*)uninsured(\d*)\b",0.62,"#DD1367"
2738,10,"migrant worker","\b(\d*)migrant worker(\d*)\b",0.62,"#DD1367"
2739,10,"widening gap","\b(\d*)widening gap(\d*)\b",0.62,"#DD1367"
2740,10,"imbalance","\b(\d*)imbalance(\d*)\b",0.62,"#DD1367"
2741,10,"social ills","\b(\d*)social ills(\d*)\b",0.62,"#DD1367"
2742,10,"distortions","\b(\d*)distortions(\d*)\b",0.62,"#DD1367"
2743,10,"divisiveness","\b(\d*)divisiveness(\d*)\b",0.62,"#DD1367"
2744,10,"religious intolerance","\b(\d*)religious intolerance(\d*)\b",0.62,"#DD1367"
2745,10,"unhcr","\b(\d*)unhcr(\d*)\b",0.62,"#DD1367"
2746,10,"un refugee","\b(\d*)un refugee(\d*)\b",0.62,"#DD1367"
2747,10,"homelessness","\b(\d*)homelessness(\d*)\b",0.62,"#DD1367"
2748,10,"gay marriage","\b(\d*)gay marriage(\d*)\b",0.62,"#DD1367"
2749,10,"anti semitism","\b(\d*)anti semitism(\d*)\b",0.62,"#DD1367"
2750,10,"racial tension","\b(\d*)racial tension(\d*)\b",0.62,"#DD1367"
2751,10,"stereotyping","\b(\d*)stereotyping(\d*)\b",0.62,"#DD1367"
2752,10,"racial tensions","\b(\d*)racial tensions(\d*)\b",0.62,"#DD1367"
2753,10,"hate crimes","\b(\d*)hate crimes(\d*)\b",0.62,"#DD1367"
2754,10,"harassment","\b(\d*)harassment(\d*)\b",0.62,"#DD1367"
2755,10,"prejudices","\b(\d*)prejudices(\d*)\b",0.62,"#DD1367"
2756,10,"ethnicity","\b(\d*)ethnicity(\d*)\b",0.62,"#DD1367"
2757,10,"victimization","\b(\d*)victimization(\d*)\b",0.62,"#DD1367"
2758,10,"ethnic minorities","\b(\d*)ethnic minorities(\d*)\b",0.62,"#DD1367"
2759,10,"religious persecution","\b(\d*)religious persecution(\d*)\b",0.62,"#DD1367"
2760,10,"biases","\b(\d*)biases(\d*)\b",0.62,"#DD1367"
2761,10,"nationals","\b(\d*)nationals(\d*)\b",0.62,"#DD1367"
2762,10,"borrowers","\b(\d*)borrowers(\d*)\b",0.62,"#DD1367"
2763,10,"social justice","\b(\d*)social justice(\d*)\b",0.6,"#DD1367"
2764,10,"justice","\b(\d*)justice(\d*)\b",0.59,"#DD1367"
2765,10,"financial crisis","\b(\d*)financial crisis(\d*)\b",0.59,"#DD1367"
2766,10,"guatemalans","\b(\d*)guatemalans(\d*)\b",0.53,"#DD1367"
2767,10,"victims","\b(\d*)victims(\d*)\b",0.53,"#DD1367"
2768,10,"haitians","\b(\d*)haitians(\d*)\b",0.53,"#DD1367"
2769,10,"displaced","\b(\d*)displaced(\d*)\b",0.53,"#DD1367"
2770,10,"ethnic","\b(\d*)ethnic(\d*)\b",0.53,"#DD1367"
2771,10,"expats","\b(\d*)expats(\d*)\b",0.53,"#DD1367"
2772,10,"immigrated","\b(\d*)immigrated(\d*)\b",0.53,"#DD1367"
2773,10,"consular","\b(\d*)consular(\d*)\b",0.53,"#DD1367"
2774,10,"border","\b(\d*)border(\d*)\b",0.53,"#DD1367"
2775,10,"naturalization","\b(\d*)naturalization(\d*)\b",0.53,"#DD1367"
2776,10,"employment","\b(\d*)employment(\d*)\b",0.53,"#DD1367"
2777,10,"passport","\b(\d*)passport(\d*)\b",0.53,"#DD1367"
2778,10,"tourist visa","\b(\d*)tourist visa(\d*)\b",0.53,"#DD1367"
2779,10,"educational attainment","\b(\d*)educational attainment(\d*)\b",0.53,"#DD1367"
2780,10,"imbalances","\b(\d*)imbalances(\d*)\b",0.53,"#DD1367"
2781,10,"infant mortality","\b(\d*)infant mortality(\d*)\b",0.53,"#DD1367"
2782,10,"nots","\b(\d*)nots(\d*)\b",0.53,"#DD1367"
2783,10,"repression","\b(\d*)repression(\d*)\b",0.53,"#DD1367"
2784,10,"socio economic","\b(\d*)socio economic(\d*)\b",0.53,"#DD1367"
2785,10,"underfunding","\b(\d*)underfunding(\d*)\b",0.53,"#DD1367"
2786,10,"dropout rates","\b(\d*)dropout rates(\d*)\b",0.53,"#DD1367"
2787,10,"refugee agency","\b(\d*)refugee agency(\d*)\b",0.53,"#DD1367"
2788,10,"orphans","\b(\d*)orphans(\d*)\b",0.53,"#DD1367"
2789,10,"refugees unhcr","\b(\d*)refugees unhcr(\d*)\b",0.53,"#DD1367"
2790,10,"diaspora","\b(\d*)diaspora(\d*)\b",0.53,"#DD1367"
2791,10,"transgender","\b(\d*)transgender(\d*)\b",0.53,"#DD1367"
2792,10,"ignorance","\b(\d*)ignorance(\d*)\b",0.53,"#DD1367"
2793,10,"somalis","\b(\d*)somalis(\d*)\b",0.53,"#DD1367"
2794,10,"repatriation","\b(\d*)repatriation(\d*)\b",0.53,"#DD1367"
2795,10,"terror suspects","\b(\d*)terror suspects(\d*)\b",0.53,"#DD1367"
2796,10,"gaps","\b(\d*)gaps(\d*)\b",0.53,"#DD1367"
2797,10,"inefficiencies","\b(\d*)inefficiencies(\d*)\b",0.53,"#DD1367"
2798,10,"differences","\b(\d*)differences(\d*)\b",0.53,"#DD1367"
2799,10,"contradictions","\b(\d*)contradictions(\d*)\b",0.53,"#DD1367"
2800,10,"divide","\b(\d*)divide(\d*)\b",0.53,"#DD1367"
2801,10,"inadequacies","\b(\d*)inadequacies(\d*)\b",0.53,"#DD1367"
2802,10,"discrepancies","\b(\d*)discrepancies(\d*)\b",0.53,"#DD1367"
2803,10,"convicts","\b(\d*)convicts(\d*)\b",0.53,"#DD1367"
2804,10,"interracial","\b(\d*)interracial(\d*)\b",0.53,"#DD1367"
2805,10,"unjust","\b(\d*)unjust(\d*)\b",0.53,"#DD1367"
2806,10,"emigrating","\b(\d*)emigrating(\d*)\b",0.53,"#DD1367"
2807,10,"stateless","\b(\d*)stateless(\d*)\b",0.53,"#DD1367"
2808,10,"social integration","\b(\d*)social integration(\d*)\b",0.49,"#DD1367"
2809,10,"inmates","\b(\d*)inmates(\d*)\b",0.44,"#DD1367"
2810,10,"employers","\b(\d*)employers(\d*)\b",0.44,"#DD1367"
2811,10,"terrorists","\b(\d*)terrorists(\d*)\b",0.44,"#DD1367"
2812,10,"latino","\b(\d*)latino(\d*)\b",0.44,"#DD1367"
2813,10,"border patrol","\b(\d*)border patrol(\d*)\b",0.44,"#DD1367"
2814,10,"legal aid","\b(\d*)legal aid(\d*)\b",0.44,"#DD1367"
2815,10,"terrorism","\b(\d*)terrorism(\d*)\b",0.44,"#DD1367"
2816,10,"religious","\b(\d*)religious(\d*)\b",0.44,"#DD1367"
2817,10,"ofws","\b(\d*)ofws(\d*)\b",0.44,"#DD1367"
2818,10,"women","\b(\d*)women(\d*)\b",0.44,"#DD1367"
2819,10,"homeless","\b(\d*)homeless(\d*)\b",0.44,"#DD1367"
2820,10,"advocacy","\b(\d*)advocacy(\d*)\b",0.44,"#DD1367"
2821,10,"humanitarian","\b(\d*)humanitarian(\d*)\b",0.44,"#DD1367"
2822,10,"environmental degradation","\b(\d*)environmental degradation(\d*)\b",0.44,"#DD1367"
2823,10,"globalization","\b(\d*)globalization(\d*)\b",0.44,"#DD1367"
2824,10,"illiteracy","\b(\d*)illiteracy(\d*)\b",0.44,"#DD1367"
2825,10,"maternal mortality","\b(\d*)maternal mortality(\d*)\b",0.44,"#DD1367"
2826,10,"poorer","\b(\d*)poorer(\d*)\b",0.44,"#DD1367"
2827,10,"internally displaced","\b(\d*)internally displaced(\d*)\b",0.44,"#DD1367"
2828,10,"disability","\b(\d*)disability(\d*)\b",0.44,"#DD1367"
2829,10,"exiles","\b(\d*)exiles(\d*)\b",0.44,"#DD1367"
2830,10,"domestic violence","\b(\d*)domestic violence(\d*)\b",0.44,"#DD1367"
2831,10,"abortion","\b(\d*)abortion(\d*)\b",0.44,"#DD1367"
2832,10,"racists","\b(\d*)racists(\d*)\b",0.44,"#DD1367"
2833,10,"intolerance","\b(\d*)intolerance(\d*)\b",0.44,"#DD1367"
2834,10,"sexuality","\b(\d*)sexuality(\d*)\b",0.44,"#DD1367"
2835,10,"internally displaced persons idps","\b(\d*)internally displaced persons idps(\d*)\b",0.44,"#DD1367"
2836,10,"discriminated","\b(\d*)discriminated(\d*)\b",0.44,"#DD1367"
2837,10,"discriminated against","\b(\d*)discriminated against(\d*)\b",0.44,"#DD1367"
2838,10,"discriminate","\b(\d*)discriminate(\d*)\b",0.44,"#DD1367"
2839,10,"discriminates","\b(\d*)discriminates(\d*)\b",0.44,"#DD1367"
2840,10,"illegally","\b(\d*)illegally(\d*)\b",0.44,"#DD1367"
2841,10,"lawbreakers","\b(\d*)lawbreakers(\d*)\b",0.44,"#DD1367"
2842,10,"expulsions","\b(\d*)expulsions(\d*)\b",0.44,"#DD1367"
2843,10,"fairer","\b(\d*)fairer(\d*)\b",0.44,"#DD1367"
2844,10,"gypsies","\b(\d*)gypsies(\d*)\b",0.44,"#DD1367"
2845,10,"arrivals","\b(\d*)arrivals(\d*)\b",0.44,"#DD1367"
2846,10,"jim crow","\b(\d*)jim crow(\d*)\b",0.44,"#DD1367"
2847,10,"naacp","\b(\d*)naacp(\d*)\b",0.44,"#DD1367"
2848,10,"abuses","\b(\d*)abuses(\d*)\b",0.44,"#DD1367"
2849,10,"unskilled","\b(\d*)unskilled(\d*)\b",0.44,"#DD1367"
2850,10,"repatriated","\b(\d*)repatriated(\d*)\b",0.44,"#DD1367"
2851,10,"bankers","\b(\d*)bankers(\d*)\b",0.44,"#DD1367"
2852,10,"loan","\b(\d*)loan(\d*)\b",0.44,"#DD1367"
2853,10,"credit","\b(\d*)credit(\d*)\b",0.44,"#DD1367"
2854,10,"lenders","\b(\d*)lenders(\d*)\b",0.44,"#DD1367"
2855,10,"mortgages","\b(\d*)mortgages(\d*)\b",0.44,"#DD1367"
2856,11,"earthquake","\b(\d*)earthquake(\d*)\b",8.09,"#FD9D24"
2857,11,"flood","\b(\d*)flood(\d*)\b",4.47,"#FD9D24"
2858,11,"disaster","\b(\d*)disaster(\d*)\b",4.14,"#FD9D24"
2859,11,"flooding","\b(\d*)flooding(\d*)\b",3.07,"#FD9D24"
2860,11,"heritage","\b(\d*)heritage(\d*)\b",2.99,"#FD9D24"
2861,11,"natural disasters","\b(\d*)natural disasters(\d*)\b",2.96,"#FD9D24"
2862,11,"transit","\b(\d*)transit(\d*)\b",2.87,"#FD9D24"
2863,11,"tsunami","\b(\d*)tsunami(\d*)\b",2.78,"#FD9D24"
2864,11,"hurricane","\b(\d*)hurricane(\d*)\b",2.7,"#FD9D24"
2865,11,"earthquakes","\b(\d*)earthquakes(\d*)\b",2.64,"#FD9D24"
2866,11,"tornado","\b(\d*)tornado(\d*)\b",2.5,"#FD9D24"
2867,11,"floods","\b(\d*)floods(\d*)\b",2.44,"#FD9D24"
2868,11,"city","\b(\d*)city(\d*)\b",2.37,"#FD9D24"
2869,11,"cultural heritage","\b(\d*)cultural heritage(\d*)\b",2.29,"#FD9D24"
2870,11,"disasters","\b(\d*)disasters(\d*)\b",2.25,"#FD9D24"
2871,11,"traffic","\b(\d*)traffic(\d*)\b",2.08,"#FD9D24"
2872,11,"storm","\b(\d*)storm(\d*)\b",1.87,"#FD9D24"
2873,11,"solid waste","\b(\d*)solid waste(\d*)\b",1.86,"#FD9D24"
2874,11,"storms","\b(\d*)storms(\d*)\b",1.79,"#FD9D24"
2875,11,"archaeological","\b(\d*)archaeological(\d*)\b",1.73,"#FD9D24"
2876,11,"typhoon","\b(\d*)typhoon(\d*)\b",1.63,"#FD9D24"
2877,11,"urban","\b(\d*)urban(\d*)\b",1.62,"#FD9D24"
2878,11,"transportation","\b(\d*)transportation(\d*)\b",1.56,"#FD9D24"
2879,11,"quake","\b(\d*)quake(\d*)\b",1.55,"#FD9D24"
2880,11,"cyclone","\b(\d*)cyclone(\d*)\b",1.55,"#FD9D24"
2881,11,"tornadoes","\b(\d*)tornadoes(\d*)\b",1.47,"#FD9D24"
2882,11,"commuter","\b(\d*)commuter(\d*)\b",1.47,"#FD9D24"
2883,11,"tornados","\b(\d*)tornados(\d*)\b",1.38,"#FD9D24"
2884,11,"commuters","\b(\d*)commuters(\d*)\b",1.38,"#FD9D24"
2885,11,"twisters","\b(\d*)twisters(\d*)\b",1.14,"#FD9D24"
2886,11,"historic","\b(\d*)historic(\d*)\b",1.13,"#FD9D24"
2887,11,"metro","\b(\d*)metro(\d*)\b",1.11,"#FD9D24"
2888,11,"congestion","\b(\d*)congestion(\d*)\b",1.06,"#FD9D24"
2889,11,"drought","\b(\d*)drought(\d*)\b",1.06,"#FD9D24"
2890,11,"cities","\b(\d*)cities(\d*)\b",0.99,"#FD9D24"
2891,11,"quakes","\b(\d*)quakes(\d*)\b",0.98,"#FD9D24"
2892,11,"catastrophe","\b(\d*)catastrophe(\d*)\b",0.98,"#FD9D24"
2893,11,"devastating floods","\b(\d*)devastating floods(\d*)\b",0.98,"#FD9D24"
2894,11,"flash flood","\b(\d*)flash flood(\d*)\b",0.98,"#FD9D24"
2895,11,"rail","\b(\d*)rail(\d*)\b",0.98,"#FD9D24"
2896,11,"motorists","\b(\d*)motorists(\d*)\b",0.98,"#FD9D24"
2897,11,"museums","\b(\d*)museums(\d*)\b",0.98,"#FD9D24"
2898,11,"pollution","\b(\d*)pollution(\d*)\b",0.95,"#FD9D24"
2899,11,"transport","\b(\d*)transport(\d*)\b",0.91,"#FD9D24"
2900,11,"#.# magnitude earthquake","\b(\d*)#.# magnitude earthquake(\d*)\b",0.9,"#FD9D24"
2901,11,"tsunamis","\b(\d*)tsunamis(\d*)\b",0.9,"#FD9D24"
2902,11,"landslide","\b(\d*)landslide(\d*)\b",0.9,"#FD9D24"
2903,11,"landslides","\b(\d*)landslides(\d*)\b",0.9,"#FD9D24"
2904,11,"mudslides","\b(\d*)mudslides(\d*)\b",0.9,"#FD9D24"
2905,11,"flash floods","\b(\d*)flash floods(\d*)\b",0.9,"#FD9D24"
2906,11,"cyclones","\b(\d*)cyclones(\d*)\b",0.9,"#FD9D24"
2907,11,"floodwaters","\b(\d*)floodwaters(\d*)\b",0.9,"#FD9D24"
2908,11,"heavy rains","\b(\d*)heavy rains(\d*)\b",0.9,"#FD9D24"
2909,11,"heavy rain","\b(\d*)heavy rain(\d*)\b",0.9,"#FD9D24"
2910,11,"trolley","\b(\d*)trolley(\d*)\b",0.9,"#FD9D24"
2911,11,"historic preservation","\b(\d*)historic preservation(\d*)\b",0.9,"#FD9D24"
2912,11,"unesco","\b(\d*)unesco(\d*)\b",0.88,"#FD9D24"
2913,11,"traffic congestion","\b(\d*)traffic congestion(\d*)\b",0.85,"#FD9D24"
2914,11,"parking","\b(\d*)parking(\d*)\b",0.83,"#FD9D24"
2915,11,"housing","\b(\d*)housing(\d*)\b",0.82,"#FD9D24"
2916,11,"#.# magnitude quake","\b(\d*)#.# magnitude quake(\d*)\b",0.81,"#FD9D24"
2917,11,"devastating earthquake","\b(\d*)devastating earthquake(\d*)\b",0.81,"#FD9D24"
2918,11,"typhoons","\b(\d*)typhoons(\d*)\b",0.81,"#FD9D24"
2919,11,"flash flooding","\b(\d*)flash flooding(\d*)\b",0.81,"#FD9D24"
2920,11,"thunderstorms","\b(\d*)thunderstorms(\d*)\b",0.81,"#FD9D24"
2921,11,"severe weather","\b(\d*)severe weather(\d*)\b",0.81,"#FD9D24"
2922,11,"bus","\b(\d*)bus(\d*)\b",0.81,"#FD9D24"
2923,11,"trains","\b(\d*)trains(\d*)\b",0.81,"#FD9D24"
2924,11,"tram","\b(\d*)tram(\d*)\b",0.81,"#FD9D24"
2925,11,"roads","\b(\d*)roads(\d*)\b",0.81,"#FD9D24"
2926,11,"highways","\b(\d*)highways(\d*)\b",0.81,"#FD9D24"
2927,11,"landmarks","\b(\d*)landmarks(\d*)\b",0.81,"#FD9D24"
2928,11,"preservation","\b(\d*)preservation(\d*)\b",0.81,"#FD9D24"
2929,11,"redevelopment","\b(\d*)redevelopment(\d*)\b",0.81,"#FD9D24"
2930,11,"tropical storm","\b(\d*)tropical storm(\d*)\b",0.81,"#FD9D24"
2931,11,"streets","\b(\d*)streets(\d*)\b",0.81,"#FD9D24"
2932,11,"waste","\b(\d*)waste(\d*)\b",0.78,"#FD9D24"
2933,11,"municipal","\b(\d*)municipal(\d*)\b",0.76,"#FD9D24"
2934,11,"mudslide","\b(\d*)mudslide(\d*)\b",0.73,"#FD9D24"
2935,11,"cyclone yasi","\b(\d*)cyclone yasi(\d*)\b",0.73,"#FD9D24"
2936,11,"katrina","\b(\d*)katrina(\d*)\b",0.73,"#FD9D24"
2937,11,"hurricanes","\b(\d*)hurricanes(\d*)\b",0.73,"#FD9D24"
2938,11,"hurricanes katrina","\b(\d*)hurricanes katrina(\d*)\b",0.73,"#FD9D24"
2939,11,"torrential rains","\b(\d*)torrential rains(\d*)\b",0.73,"#FD9D24"
2940,11,"wildfires","\b(\d*)wildfires(\d*)\b",0.73,"#FD9D24"
2941,11,"pedestrian","\b(\d*)pedestrian(\d*)\b",0.73,"#FD9D24"
2942,11,"expressway","\b(\d*)expressway(\d*)\b",0.73,"#FD9D24"
2943,11,"motorway","\b(\d*)motorway(\d*)\b",0.73,"#FD9D24"
2944,11,"interstates","\b(\d*)interstates(\d*)\b",0.73,"#FD9D24"
2945,11,"antiquities","\b(\d*)antiquities(\d*)\b",0.73,"#FD9D24"
2946,11,"museum","\b(\d*)museum(\d*)\b",0.73,"#FD9D24"
2947,11,"artifacts","\b(\d*)artifacts(\d*)\b",0.73,"#FD9D24"
2948,11,"affordable housing","\b(\d*)affordable housing(\d*)\b",0.73,"#FD9D24"
2949,11,"ferries","\b(\d*)ferries(\d*)\b",0.73,"#FD9D24"
2950,11,"neighborhoods","\b(\d*)neighborhoods(\d*)\b",0.73,"#FD9D24"
2951,11,"historical","\b(\d*)historical(\d*)\b",0.72,"#FD9D24"
2952,11,"gentrification","\b(\d*)gentrification(\d*)\b",0.71,"#FD9D24"
2953,11,"homelessness","\b(\d*)homelessness(\d*)\b",0.69,"#FD9D24"
2954,11,"commuting","\b(\d*)commuting(\d*)\b",0.67,"#FD9D24"
2955,11,"temblor","\b(\d*)temblor(\d*)\b",0.65,"#FD9D24"
2956,11,"tidal waves","\b(\d*)tidal waves(\d*)\b",0.65,"#FD9D24"
2957,11,"bird flu","\b(\d*)bird flu(\d*)\b",0.65,"#FD9D24"
2958,11,"cyclone nargis","\b(\d*)cyclone nargis(\d*)\b",0.65,"#FD9D24"
