SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE.................,...............................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME....................................................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT........................................,.........................
52316,LAS,POIR-640,1,4,4,Comparative Politics,,C,Y,14:00,16:50,T,4,VKC204,4,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,18,1/13/2020,5/1/2020,Political Science and International Relations,
52317,LAS,POIR-642,1,4,4,Institutions in Comparative a,nd International Politics,C,Y,14:00,16:50,M,10,VKC110,10,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Political Science and International Relations,
52345,LAS,POIR-794A,1,2,2,Doctoral Dissertation,,C,Y,TBA,TBA,,11,OFFICE,11,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Political Science and International Relations,
52346,LAS,POIR-794B,1,2,2,Doctoral Dissertation,,C,N       Y,TBA,TBA,,1,OFFICE,1,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Political Science and International Relations,
52347,LAS,POIR-794C,1,2,2,Doctoral Dissertation,,C,N       Y,TBA,TBA,,8,OFFICE,8,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Political Science and International Relations,
52348,LAS,POIR-794D,1,2,2,Doctoral Dissertation,,C,N       Y,TBA,TBA,,3,OFFICE,3,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Political Science and International Relations,
52349,LAS,POIR-794Z,1,0,0,Doctoral Dissertation,,C,N       Y,TBA,TBA,,21,OFFICE,21,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Political Science and International Relations,
62377,LAS,PORT-175,1,4,4,Accelerated Portuguese I,,C,Y,14:00,15:50,MW,17,THH207,17,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Portuguese,
62383,LAS,PORT-225,1,4,4,Accelerated Portuguese II,,C,N,16:00,17:50,MW,0,,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Portuguese,
62385,LAS,PORT-250,1,4,4,Visions of Brazil,,C,N       N,14:00,15:20,WF,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Portuguese,
62387,LAS,PORT-250,88,4,4,Visions of Brazil,,C,Y,TBA,TBA,,13,OFFICE,13,"Dana and David Dornsife College of Letters, Arts and Sciences",OFC,20,1/13/2020,6/14/2020,Portuguese,
62376,LAS,PORT-300,1,4,4,Introduction to Social and Li,terary Studies,C,N,14:00,15:20,MW,0,,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Portuguese,
51910,LAS,POSC-110,1,4,4,Ideology and Political Confli,ct,C,Y,14:00,15:20,MW,98,THH301,98,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,99,1/13/2020,5/1/2020,Political Science,
51914,LAS,POSC-110,1,0,0,Ideology and Political Confli,ct,D,Y,15:30,16:20,M,27,WPH206,27,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,27,1/13/2020,5/1/2020,Political Science,
51912,LAS,POSC-110,1,0,0,Ideology and Political Confli,ct,D,Y,12:00,12:50,F,23,VKC256,23,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Political Science,
51911,LAS,POSC-110,1,0,0,Ideology and Political Confli,ct,D,Y,11:00,11:50,W,25,THHB9,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Political Science,
51913,LAS,POSC-110,1,0,0,Ideology and Political Confli,ct,D,Y,13:00,13:50,M,23,THHB10,23,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,26,1/13/2020,5/1/2020,Political Science,
51920,LAS,POSC-120,1,4,4,Comparative Politics,,C,Y,14:00,15:20,TH,42,VKC100,42,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,50,1/13/2020,5/1/2020,Political Science,
51921,LAS,POSC-120,1,0,0,Comparative Politics,,D,Y,13:00,13:50,H,20,VKC105,20,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Political Science,
51922,LAS,POSC-120,1,0,0,Comparative Politics,,D,Y,15:30,16:20,T,22,WPH103,22,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Political Science,
51980,LAS,POSC-340,1,4,4,Constitutional Law,,CD,Y,12:30,13:50,TH,76,SLH100,76,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,80,1/13/2020,5/1/2020,Political Science,
52059,LAS,POSC-410,1,2,2,Political Fellows Seminars,,C,Y,14:00,16:50,H,8,VKC207,8,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Political Science,
52060,LAS,POSC-410,1,2,2,Political Fellows Seminars,,C,N       Y,14:00,16:50,T,3,VKC160,3,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Political Science,
52061,LAS,POSC-410,1,2,2,Political Fellows Seminars,,C,Y,16:00,18:20,M,16,VKC107,16,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,16,1/13/2020,5/1/2020,Political Science,
52063,LAS,POSC-420,1,4,4,Practicum in the American Pol,itical Process,C,Y,14:00,16:50,M,16,SOSB41,16,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Political Science,
52131,LAS,POSC-452,1,4,4,Critical Issues in Law and Pu,blic Policy,C,Y,12:00,13:50,MW,19,LVL3V,19,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Political Science,
52130,LAS,POSC-452,1,4,4,Critical Issues in Law and Pu,blic Policy,C,Y,14:00,15:20,MW,67,THH208,67,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,68,1/13/2020,5/1/2020,Political Science,
52170,LAS,POSC-490,1,2,8,Directed Research,,C,Y,TBA,TBA,,23,VKC214,23,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Political Science,
52175,LAS,POSC-490,1,4,4,Directed Research,,C,Y,TBA,TBA,,1,VKC214,1,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,5,1/13/2020,5/1/2020,Political Science,
52169,LAS,POSC-490,1,1,1,Directed Research,,C,Y,TBA,TBA,,1,VKC214,1,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,5,1/13/2020,5/1/2020,Political Science,
52410,LAS,PSYC-100,1,4,4,Introduction to Psychology,,C,L       Y,8:30,9:50,MW,199,THH201,199,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,200,1/13/2020,5/1/2020,Psychology,
52430,LAS,PSYC-100,1,4,4,Introduction to Psychology,,C,A       Y,9:30,10:50,TH,172,SGM123,172,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,200,1/13/2020,5/1/2020,Psychology,
52400,LAS,PSYC-100,1,4,4,Introduction to Psychology,,C,Y       Y,14:00,15:20,MW,195,SGM123,195,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,195,1/13/2020,5/1/2020,Psychology,
52432,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,12:00,13:50,W,24,GFS228,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52402,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,16:00,17:50,H,24,KAP134,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52434,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,8:00,9:50,M,14,GFS228,14,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52433,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,8:00,9:50,W,24,SOSB41,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52420,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,10:00,11:50,T,25,VKC106,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52424,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,18:00,19:50,W,22,GFS229,22,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52426,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,10:00,11:50,M,24,SOS B41,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52422,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,18:00,19:50,M,21,GFS229,21,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52425,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,8:00,9:50,W,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52431,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,12:00,13:50,M,22,SOSB41,22,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52404,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,10:00,11:50,T,24,GFS107,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52416,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,8:00,9:50,F,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52412,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,8:00,9:50,T,24,KAP164,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52418,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,12:00,13:50,H,25,THH121,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52414,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,12:00,13:50,M,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52413,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,10:00,11:50,H,25,KAP164,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52417,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,A       Y,14:00,15:50,F,21,GFS228,21,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52411,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,8:00,9:50,H,23,KAP164,23,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52415,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,12:00,13:50,W,25,SOSB41,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52405,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,12:00,13:50,F,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52407,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,L       Y,10:00,11:50,M,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52409,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,10:00,11:50,W,25,GFS228,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52403,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,10:00,11:50,F,24,GFS228,24,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52401,LAS,PSYC-100,1,0,0,Introduction to Psychology,,L,Y       Y,10:00,11:50,H,25,GFS107,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52487,LAS,PSYC-274,1,4,4,Statistics,,C,Z       Y,14:00,15:20,TH,29,SGM601,29,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52455,LAS,PSYC-274,1,4,4,Statistics,,C,C       Y,11:00,12:20,TH,31,WPH207,31,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52490,LAS,PSYC-274,1,4,4,Statistics,,C,X       Y,15:30,16:50,MW,38,SGM601,38,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52475,LAS,PSYC-274,1,4,4,Statistics,,C,Q       Y,12:30,13:50,TH,31,SGM601,31,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52470,LAS,PSYC-274,1,4,4,Statistics,,C,F       Y,9:30,10:50,TH,39,SGM601,39,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52478,LAS,PSYC-274,1,4,4,Statistics,,C,I       Y,8:30,9:50,MW,34,SGM601,34,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52471,LAS,PSYC-274,1,0,0,Statistics,,L,F       Y,8:00,9:50,W,20,SGM631,20,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52479,LAS,PSYC-274,1,0,0,Statistics,,L,I       Y,8:00,9:50,F,17,SGM631,17,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52477,LAS,PSYC-274,1,0,0,Statistics,,L,Q       Y,10:00,11:50,T,17,SGM631,17,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52472,LAS,PSYC-274,1,0,0,Statistics,,L,F       Y,12:00,13:50,H,19,SGM631,19,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52476,LAS,PSYC-274,1,0,0,Statistics,,L,Q       Y,8:00,9:50,M,14,SGM631,14,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52457,LAS,PSYC-274,1,0,0,Statistics,,L,C       Y,12:00,13:50,M,15,SGM631,15,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52458,LAS,PSYC-274,1,0,0,Statistics,,L,C       Y,12:00,13:50,W,16,SGM631,16,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52492,LAS,PSYC-274,1,0,0,Statistics,,L,X       Y,8:00,9:50,T,19,SGM631,19,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52493,LAS,PSYC-274,1,0,0,Statistics,,L,X       Y,10:00,11:50,F,19,SGM631,19,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52488,LAS,PSYC-274,1,0,0,Statistics,,L,Z       Y,12:00,13:50,F,17,SGM631,17,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52486,LAS,PSYC-274,1,0,0,Statistics,,L,I       Y,10:00,11:50,M,18,SGM631,18,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52489,LAS,PSYC-274,1,0,0,Statistics,,L,Z       Y,10:00,11:50,H,12,SGM631,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,20,1/13/2020,5/1/2020,Psychology,
52483,LAS,PSYC-290,1,2,4,Supervised Research in Psycho,logy,C,Y,TBA,TBA,,7,OFFICE,7,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Psychology,
52551,LAS,PSYC-353,1,4,4,Close Relationships,,C,Y,10:00,11:50,MW,44,VPD105,44,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,44,1/13/2020,5/1/2020,Psychology,
52569,LAS,PSYC-365,1,4,4,Introduction to Forensic Psyc,hology,C,Y,15:30,19:20,W,40,KAP158,40,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,40,1/13/2020,5/1/2020,Psychology,
52570,LAS,PSYC-367,1,4,4,"Stress, Health, and the Mind-",Body Connection,C,Y,10:00,11:50,TH,44,GFS207,44,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,44,1/13/2020,5/1/2020,Psychology,
52589,LAS,PSYC-426,1,4,4,Motivated Behaviors and Addic,tion,C,Y,12:00,13:50,MW,25,GFS223,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52553,LAS,PSYC-437,1,4,4,Adolescent Development,,C,Y,14:00,15:50,MW,31,VKC207,31,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,35,1/13/2020,5/1/2020,Psychology,
52556,LAS,PSYC-450,1,4,4,Neural Network Models of Soci,al and Cognitive Processes,C,Y,10:00,11:50,MW,20,LVL13,20,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52651,LAS,PSYC-490,1,2,8,Directed Research,,C,Y,TBA,TBA,,8,OFFICE,8,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,10,1/13/2020,5/1/2020,Psychology,
52663,LAS,PSYC-502,1,4,4,Classic and Modern Statistica,l Methods II,CL,Y,14:00,15:50,MW,11,THH113,11,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Psychology,
52683,LAS,PSYC-517,1,4,4,Group Dynamics and Leadership,,C,Y,16:00,19:50,H,13,KAP113,13,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52799,LAS,PSYC-517,393,4,4,Group Dynamics and Leadership,,C,Y,TBA,TBA,,17,OFFICE,17,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/3/2020,Psychology,
52775,LAS,PSYC-521,393,4,4,Cross Cultural Psychology in,Applied Settings,C,N,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/3/2020,Psychology,
52779,LAS,PSYC-523,1,4,4,User Experience (UX) Research,,C,Y,16:00,19:50,W,10,THH121,10,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/1/2020,Psychology,
52693,LAS,PSYC-535,1,3,3,Research Methods in Behavior,Analysis,C,Y,10:00,11:50,MW,12,THH105,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Psychology,
52698,LAS,PSYC-536,1,3,3,Behavioral Interventions,,C,Y,8:30,9:50,MW,12,KAP134,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Psychology,
52697,LAS,PSYC-537,1,2,2,Behavioral Supervision,,C,Y,8:00,9:50,W,12,GFS210,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Psychology,
52689,LAS,PSYC-539,1,2,2,Behavioral Approaches to Skil,l Acquisition,C,Y,12:00,13:50,W,13,GFS210,13,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,13,1/13/2020,5/1/2020,Psychology,
52778,LAS,PSYC-556,1,4,4,Psychology of Interactive Med,ia,C,Y,16:00,19:50,W,12,THH113,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
52754,LAS,PSYC-556,393,4,4,Psychology of Interactive Med,ia,C,Y,TBA,TBA,,7,OFFICE,7,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/3/2020,Psychology,
52786,LAS,PSYC-565,393,4,4,Organizational Psychology,,C,Y,TBA,TBA,,19,OFFICE,19,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/3/2020,Psychology,
52788,LAS,PSYC-565,1,4,4,Organizational Psychology,,C,N,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,10,1/13/2020,5/1/2020,Psychology,
52784,LAS,PSYC-566,393,4,4,The Psychology of Employee Se,lection and Assessment,C,Y,TBA,TBA,,10,OFFICE,10,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,22,1/13/2020,5/3/2020,Psychology,
52700,LAS,PSYC-587,1,2,2,Practicum in Applied Behavior,Analysis,C,Y,12:00,13:50,M,12,GFS210,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Psychology,
52699,LAS,PSYC-587,1,2,2,Practicum in Applied Behavior,Analysis,C,Y,8:00,9:50,M,12,GFS210,12,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,12,1/13/2020,5/1/2020,Psychology,
52768,LAS,PSYC-591,393,4,4,Applied Psychology Internship,,C,Y,TBA,TBA,,26,OFFICE,26,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,27,1/13/2020,5/3/2020,Psychology,
52762,LAS,PSYC-591,1,2,8,Applied Psychology Internship,,C,Y,13:00,15:50,M,27,OFFICE,27,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,28,1/13/2020,5/1/2020,Psychology,
52744,LAS,PSYC-597,1,1,1,Internship for Curricular Pra,ctical Training,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,5,1/13/2020,5/1/2020,Psychology,
52741,LAS,PSYC-597B,1,2,2,Capstone Project in Behavior,Analysis,C,Y,12:00,13:50,W,3,GFS204,3,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Psychology,
52742,LAS,PSYC-612,1,4,4,Seminar in Advanced Social Ps,ychology,C,Y,14:00,17:50,M,14,VPD LL101,14,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Psychology,
12950,LAS,QBIO-105,1,2,2,Introduction to Quantitative,Biology Seminar,C,Y,15:30,17:10,T,25,RRI421,25,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,25,1/13/2020,5/1/2020,Quantitative Biology,
12951,LAS,QBIO-401,1,4,4,Introduction to Computational,Analysis of Biological Data,C,Y,14:00,15:20,MW,20,RRI421,20,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,21,1/13/2020,5/1/2020,Quantitative Biology,
12952,LAS,QBIO-401,1,0,0,Introduction to Computational,Analysis of Biological Data,D,Y,15:30,16:20,H,20,RRI421,20,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,21,1/13/2020,5/1/2020,Quantitative Biology,
12990,LAS,QBIO-490,1,1,8,Directed Research,,C,Y,TBA,TBA,,10,OFFICE,10,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,15,1/13/2020,5/1/2020,Quantitative Biology,
12994,LAS,QBIO-494,1,2,2,Quantitative Biology Honors T,hesis,C,Y,15:30,17:10,M,6,RRI421,6,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Quantitative Biology,
12960,LAS,QBIO-502,1,4,4,Molecular Biology for Quantit,ative Scientists,C,Y,14:00,15:50,MW,15,RRI121,15,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Quantitative Biology,
12970,LAS,QBIO-590,1,1,4,Directed Research,,C,Y,TBA,TBA,,1,OFFICE,1,"Dana and David Dornsife College of Letters, Arts and Sciences",UPC,19,1/13/2020,5/1/2020,Quantitative Biology,
