SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE................................................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME...................................,.................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT.................................................................
17209,LAS,CHEM-105A,110,0,0,General Chemistry,L,Y,13:00,15:50,TWH,10,SGM136A/B,10,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,15,5/26/2020,6/25/2020,Chemistry
17208,LAS,CHEM-105A,110,0,0,General Chemistry,L,Y,13:00,15:50,TWH,10,SGM136A/B,10,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,15,5/26/2020,6/25/2020,Chemistry
17211,LAS,CHEM-105A,110,0,0,General Chemistry,L,N,13:00,15:50,TWH,0,SGM136A/B,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/26/2020,6/25/2020,Chemistry
17210,LAS,CHEM-105A,110,0,0,General Chemistry,L,N,13:00,15:50,TWH,0,SGM136A/B,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/26/2020,6/25/2020,Chemistry
17207,LAS,CHEM-105A,110,0,0,General Chemistry,Q,Y,12:00,12:50,M,20,SGM101,20,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,5/26/2020,6/25/2020,Chemistry
17215,LAS,CHEM-105B,119,4,4,General Chemistry,C,Y,9:00,11:30,MTWH,15,SGM101,15,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,7/6/2020,8/6/2020,Chemistry
17221,LAS,CHEM-105B,119,0,0,General Chemistry,L,N,13:00,15:50,TWH,0,SGM136A/B,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17220,LAS,CHEM-105B,119,0,0,General Chemistry,L,Y,13:00,15:50,TWH,6,SGM136A/B,6,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17218,LAS,CHEM-105B,119,0,0,General Chemistry,L,Y,13:00,15:50,TWH,5,SGM136A/B,5,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17219,LAS,CHEM-105B,119,0,0,General Chemistry,L,Y,13:00,15:50,TWH,4,SGM136A/B,4,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17217,LAS,CHEM-105B,119,0,0,General Chemistry,Q,Y,12:00,12:50,M,15,SGM101,15,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,7/6/2020,8/6/2020,Chemistry
17240,LAS,CHEM-322A,110,4,4,Organic Chemistry,C,Y,9:00,11:30,TWH,40,GFS106,40,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,5/26/2020,6/25/2020,Chemistry
,,,,,,,,,10:15,12:45,M,,GFS106,,,,,,,,
17243,LAS,CHEM-322A,110,0,0,Organic Chemistry,D,Y,12:00,12:50,TWH,40,GFS106,40,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,5/26/2020,6/25/2020,Chemistry
17247,LAS,CHEM-322A,110,0,0,Organic Chemistry,L,N,13:00,15:30,TWH,0,SGM209,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,5/26/2020,6/25/2020,Chemistry
17245,LAS,CHEM-322A,110,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,13,SGM209,13,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,16,5/26/2020,6/25/2020,Chemistry
17244,LAS,CHEM-322A,110,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,14,SGM209,14,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,16,5/26/2020,6/25/2020,Chemistry
17246,LAS,CHEM-322A,110,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,13,SGM209,13,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,16,5/26/2020,6/25/2020,Chemistry
17248,LAS,CHEM-322A,110,0,0,Organic Chemistry,L,N,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/26/2020,6/25/2020,Chemistry
17242,LAS,CHEM-322A,110,0,0,Organic Chemistry,Q,Y,9:00,10:00,M,40,GFS106,40,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,5/26/2020,6/25/2020,Chemistry
17250,LAS,CHEM-322B,119,4,4,Organic Chemistry,C,Y,9:00,11:30,TWH,26,GFS116,26,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,7/6/2020,8/6/2020,Chemistry
,,,,,,,,,10:15,12:45,M,,GFS116,,,,,,,,
17253,LAS,CHEM-322B,119,0,0,Organic Chemistry,D,Y,12:00,12:50,TWH,26,GFS101,26,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,7/6/2020,8/6/2020,Chemistry
17255,LAS,CHEM-322B,119,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,11,SGM209,11,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17257,LAS,CHEM-322B,119,0,0,Organic Chemistry,L,N,13:00,15:50,TWH,0,SGM209,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17256,LAS,CHEM-322B,119,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,4,SGM209,4,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17258,LAS,CHEM-322B,119,0,0,Organic Chemistry,L,N,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,7/6/2020,8/6/2020,Chemistry
17254,LAS,CHEM-322B,119,0,0,Organic Chemistry,L,Y,13:00,15:50,TWH,11,SGM209,11,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,12,7/6/2020,8/6/2020,Chemistry
17252,LAS,CHEM-322B,119,0,0,Organic Chemistry,Q,Y,9:00,10:00,M,26,GFS101,26,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,7/6/2020,8/6/2020,Chemistry
17260,LAS,CHEM-490,59,1,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,Chemistry
17278,LAS,CHEM-596,59,1,1,Internship for Curricular Practical Training,C,Y,TBA,TBA,,3,OFFICE,3,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,5,5/20/2020,8/11/2020,Chemistry
22070,LAS,COLT-490,59,1,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,5,5/20/2020,8/11/2020,Comparative Literature
63584,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,52,,52,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,85,6/15/2020,7/13/2020,Thematic Option
63613,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,15,,15,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,6/15/2020,7/13/2020,Thematic Option
63617,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,33,,33,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,6/15/2020,7/13/2020,Thematic Option
63628,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,18,,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,30,6/15/2020,7/13/2020,Thematic Option
63582,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,26,,26,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,60,6/15/2020,7/13/2020,Thematic Option
63607,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,37,,37,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,6/15/2020,7/13/2020,Thematic Option
63643,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,19,,19,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,30,6/15/2020,7/13/2020,Thematic Option
63647,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,17:00,MTWHF,40,,40,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,60,6/15/2020,7/13/2020,Thematic Option
63645,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,17:00,MTWHF,18,,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,26,6/15/2020,7/13/2020,Thematic Option
63591,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,31,,31,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,50,6/15/2020,7/13/2020,Thematic Option
63648,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,17:00,MTWHF,26,,26,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,40,6/15/2020,7/13/2020,Thematic Option
63642,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,16,,16,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,6/15/2020,7/13/2020,Thematic Option
63646,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,17:00,MTWHF,18,,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,40,6/15/2020,7/13/2020,Thematic Option
63637,LAS,CORE-195,688,3,3,Summer Seminar,C,Y,9:00,16:00,MTWHF,43,,43,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,70,6/15/2020,7/13/2020,Thematic Option
22078,LAS,CSLC-596,58,1,3,Internship for Curricular Practical Training,C,Y,TBA,TBA,,1,OFFICE,1,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,3,5/20/2020,8/4/2020,Comparative Studies in Literature and Culture
25306,LAS,EALC-120,50,4,4,Japanese I,C,Y,10:00,13:00,MTWH,8,THH207,8,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,8,5/20/2020,6/30/2020,East Asian Languages and Cultures
25618,LAS,EALC-490,59,1,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,East Asian Languages and Cultures
25627,LAS,EALC-596,59,1,1,Internship for Curricular Practical Training,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,East Asian Languages and Cultures
25828,LAS,EASC-490,59,1,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,East Asian Studies
25839,LAS,EASC-596,59,1,3,Internship for Curricular Practical Training,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,5,5/20/2020,8/11/2020,East Asian Studies
26134,LAS,ECON-318,55,4,4,Introduction to Econometrics,C,A       Y,10:00,11:50,TWH,30,,30,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,35,5/20/2020,7/14/2020,Economics
26312,LAS,ECON-318,55,0,0,Introduction to Econometrics,D,Y,13:00,13:50,H,30,,30,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,35,5/20/2020,7/14/2020,Economics
26345,LAS,ECON-351,58,4,4,Microeconomics for Business,C,Y,15:00,17:30,TH,41,ONLINE,41,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,42,5/20/2020,8/4/2020,Economics
26305,LAS,ECON-490,59,2,6,Directed Research,C,Y,TBA,TBA,,2,OFFICE,2,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,Economics
26214,LAS,ECON-596,59,1,1,Internship for Curricular Practical Training,C,Y,TBA,TBA,,6,OFFICE,6,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,15,5/20/2020,8/11/2020,Economics
26215,LAS,ECON-596,51,1,1,Internship for Curricular Practical Training,C,N,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,5,7/1/2020,8/11/2020,Economics
32750,LAS,ENGL-176,51,4,4,"Los Angeles: the City, the Novel, the Movie",C,B       Y,9:00,12:00,TH,74,SGM124,74,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,80,7/1/2020,8/11/2020,English
32649,LAS,ENGL-176,50,4,4,"Los Angeles: the City, the Novel, the Movie",C,A       Y,9:00,12:20,TH,69,THH202,69,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,75,5/20/2020,6/30/2020,English
32752,LAS,ENGL-176,51,0,0,"Los Angeles: the City, the Novel, the Movie",D,B       Y,14:00,14:50,T,19,THH113,19,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,20,7/1/2020,8/11/2020,English
32754,LAS,ENGL-176,51,0,0,"Los Angeles: the City, the Novel, the Movie",D,B       Y,14:00,14:50,H,19,THH113,19,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,20,7/1/2020,8/11/2020,English
32753,LAS,ENGL-176,51,0,0,"Los Angeles: the City, the Novel, the Movie",D,B       Y,13:00,13:50,H,18,THH113,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,20,7/1/2020,8/11/2020,English
32751,LAS,ENGL-176,51,0,0,"Los Angeles: the City, the Novel, the Movie",D,B       Y,13:00,13:50,T,18,THH113,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,20,7/1/2020,8/11/2020,English
32652,LAS,ENGL-176,50,0,0,"Los Angeles: the City, the Novel, the Movie",D,A       Y,14:00,14:50,T,22,THH217,22,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/30/2020,English
32653,LAS,ENGL-176,50,0,0,"Los Angeles: the City, the Novel, the Movie",D,A       Y,13:00,13:50,H,23,THH217,23,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/30/2020,English
32651,LAS,ENGL-176,50,0,0,"Los Angeles: the City, the Novel, the Movie",D,A       Y,13:00,13:50,T,24,THH217,24,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/30/2020,English
32620,LAS,ENGL-362,50,4,4,Contemporary Poetry,C,Y,9:00,11:50,TWH,13,THH113,13,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,14,5/20/2020,6/30/2020,English
32625,LAS,ENGL-363,50,4,4,Contemporary Drama,C,Y,13:00,15:50,TWH,4,THH209,4,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,14,5/20/2020,6/30/2020,English
32630,LAS,ENGL-371,50,4,4,Literary Genres and Film,C,Y,13:00,15:50,TWH,14,THH107,14,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,14,5/20/2020,6/30/2020,English
32799,LAS,ENGL-371,397,4,4,Literary Genres and Film,C,Y,9:30,11:50,MWF,8,,8,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,9,6/14/2020,7/31/2020,English
34356,LAS,FREN-310,467,4,4,Media French,C,Y,10:00,12:30,MTWH,4,ONLINE,4,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,14,5/20/2020,6/30/2020,French
34210,LAS,FREN-490,59,2,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,5,5/20/2020,8/11/2020,French
24902,LAS,GEOL-490,51,1,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,7/1/2020,8/11/2020,Geological Sciences
24900,LAS,GEOL-490,52,2,8,Directed Research,C,Y,TBA,TBA,,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/16/2020,Geological Sciences
35293,LAS,GESM-110,50,4,4,Seminar in the Arts,C,N,13:00,15:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35295,LAS,GESM-110,51,4,4,Seminar in the Arts,C,N,10:00,12:50,TWH,0,GFS213,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35292,LAS,GESM-110,50,4,4,Seminar in the Arts,C,N,13:00,15:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35296,LAS,GESM-110,51,4,4,Seminar in the Arts,C,N,13:00,15:50,MTW,0,GFS220,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35290,LAS,GESM-110,50,4,4,Seminar in the Arts,C,N,10:00,12:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35291,LAS,GESM-110,50,4,4,Seminar in the Arts,C,N,10:00,12:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35294,LAS,GESM-110,51,4,4,Seminar in the Arts,C,N,10:00,12:50,MTW,0,GFS109,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35297,LAS,GESM-110,51,4,4,Seminar in the Arts,C,N,13:00,15:50,TWH,0,GFS221,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35329,LAS,GESM-120,51,4,4,Seminar in Humanistic Inquiry,C,N,10:00,12:50,MTW,0,GFS221,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35325,LAS,GESM-120,50,4,4,Seminar in Humanistic Inquiry,C,N,10:00,12:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35327,LAS,GESM-120,50,4,4,Seminar in Humanistic Inquiry,C,N,13:00,15:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35326,LAS,GESM-120,50,4,4,Seminar in Humanistic Inquiry,C,N,10:00,12:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35328,LAS,GESM-120,50,4,4,Seminar in Humanistic Inquiry,C,N,13:00,15:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35331,LAS,GESM-120,51,4,4,Seminar in Humanistic Inquiry,C,N,13:00,15:50,MTW,0,GFS213,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35330,LAS,GESM-120,51,4,4,Seminar in Humanistic Inquiry,C,Y,10:00,12:50,TWH,16,GFS220,16,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35332,LAS,GESM-120,51,4,4,Seminar in Humanistic Inquiry,C,Y,13:00,15:50,TWH,10,GFS228,10,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35425,LAS,GESM-130,50,4,4,Seminar in Social Analysis,C,N,10:00,12:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35428,LAS,GESM-130,50,4,4,Seminar in Social Analysis,C,N,13:00,15:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35427,LAS,GESM-130,50,4,4,Seminar in Social Analysis,C,N,13:00,15:50,MTW,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35426,LAS,GESM-130,50,4,4,Seminar in Social Analysis,C,N,10:00,12:50,TWH,0,OFFICE,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,5/20/2020,6/30/2020,General Education Seminar
35431,LAS,GESM-130,51,4,4,Seminar in Social Analysis,C,N,13:00,15:50,MTW,0,GFS229,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35432,LAS,GESM-130,51,4,4,Seminar in Social Analysis,C,N,13:00,15:50,TWH,0,GFS107,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35430,LAS,GESM-130,51,4,4,Seminar in Social Analysis,C,N,10:00,12:50,MTW,0,GFS107,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
35429,LAS,GESM-130,51,4,4,Seminar in Social Analysis,C,N,10:00,12:50,MTW,0,GFS229,0,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,General Education Seminar
38408,LAS,HBIO-202,50,4,4,Nutrition for Life,C,Y,10:00,11:50,MTWH,32,THH114,32,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,32,5/20/2020,6/30/2020,Human Biology
38409,LAS,HBIO-202,50,0,0,Nutrition for Life,L,Y,12:00,13:50,MW,16,PED B16,16,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,16,5/20/2020,6/30/2020,Human Biology
38410,LAS,HBIO-202,50,0,0,Nutrition for Life,L,Y,8:00,9:50,MW,16,PED B16,16,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,16,5/20/2020,6/30/2020,Human Biology
38411,LAS,HBIO-205,50,4,4,The Science of Sport,C,Y,8:00,9:50,MTWH,35,THH114,35,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,36,5/20/2020,6/30/2020,Human Biology
38414,LAS,HBIO-205,50,0,0,The Science of Sport,L,Y,14:00,15:50,MW,17,PED B16,17,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,18,5/20/2020,6/30/2020,Human Biology
38412,LAS,HBIO-205,50,0,0,The Science of Sport,L,Y,10:00,11:50,MW,18,PED B16,18,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,18,5/20/2020,6/30/2020,Human Biology
37115,LAS,HIST-266,51,4,4,"Business and East Asian Culture, 1800-Present",CD,Y,14:00,16:50,TWH,9,,9,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,19,7/1/2020,8/11/2020,History
36930,LAS,HIST-490,59,1,8,Directed Research,C,Y,TBA,TBA,,1,OFFICE,1,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,10,5/20/2020,8/11/2020,History
37713,LAS,IR-101,50,4,4,International Relations,C,Y,13:00,15:50,TWH,24,THH121,24,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/30/2020,International Relations
37714,LAS,IR-101,50,0,0,International Relations,D,Y,13:00,13:50,F,24,,24,"Dana and David Dornsife College of Letters, Arts a",nd Sciences,UPC,25,5/20/2020,6/30/2020,International Relations
